"","Escapement","variable","value","sra","max_pct","Probability"
"6431",242800,"oy_0.8",0,"Yield Profile","0.8",0
"6432",242900,"oy_0.8",0,"Yield Profile","0.8",0
"6433",243000,"oy_0.8",0,"Yield Profile","0.8",0
"6434",243100,"oy_0.8",0,"Yield Profile","0.8",0
"6435",243200,"oy_0.8",0,"Yield Profile","0.8",0
"6436",243300,"oy_0.8",0,"Yield Profile","0.8",0
"6437",243400,"oy_0.8",0,"Yield Profile","0.8",0
"6438",243500,"oy_0.8",0,"Yield Profile","0.8",0
"6439",243600,"oy_0.8",0,"Yield Profile","0.8",0
"6440",243700,"oy_0.8",0,"Yield Profile","0.8",0
"6441",243800,"oy_0.8",0,"Yield Profile","0.8",0
"6442",243900,"oy_0.8",0,"Yield Profile","0.8",0
"6443",244000,"oy_0.8",0,"Yield Profile","0.8",0
"6444",244100,"oy_0.8",0,"Yield Profile","0.8",0
"6445",244200,"oy_0.8",0,"Yield Profile","0.8",0
"6446",244300,"oy_0.8",0,"Yield Profile","0.8",0
"6447",244400,"oy_0.8",0,"Yield Profile","0.8",0
"6448",244500,"oy_0.8",0,"Yield Profile","0.8",0
"6449",244600,"oy_0.8",0,"Yield Profile","0.8",0
"6450",244700,"oy_0.8",0,"Yield Profile","0.8",0
"6451",244800,"oy_0.8",0,"Yield Profile","0.8",0
"6452",244900,"oy_0.8",0,"Yield Profile","0.8",0
"6453",245000,"oy_0.8",0,"Yield Profile","0.8",0
"6454",245100,"oy_0.8",0,"Yield Profile","0.8",0
"6455",245200,"oy_0.8",0,"Yield Profile","0.8",0
"6456",245300,"oy_0.8",0,"Yield Profile","0.8",0
"6457",245400,"oy_0.8",0,"Yield Profile","0.8",0
"6458",245500,"oy_0.8",0,"Yield Profile","0.8",0
"6459",245600,"oy_0.8",0,"Yield Profile","0.8",0
"6460",245700,"oy_0.8",0,"Yield Profile","0.8",0
"6461",245800,"oy_0.8",0,"Yield Profile","0.8",0
"6462",245900,"oy_0.8",0,"Yield Profile","0.8",0
"6463",246000,"oy_0.8",0,"Yield Profile","0.8",0
"6464",246100,"oy_0.8",0,"Yield Profile","0.8",0
"6465",246200,"oy_0.8",0,"Yield Profile","0.8",0
"6466",246300,"oy_0.8",0,"Yield Profile","0.8",0
"6467",246400,"oy_0.8",0,"Yield Profile","0.8",0
"6468",246500,"oy_0.8",0,"Yield Profile","0.8",0
"6469",246600,"oy_0.8",0,"Yield Profile","0.8",0
"6470",246700,"oy_0.8",0,"Yield Profile","0.8",0
"6471",246800,"oy_0.8",0,"Yield Profile","0.8",0
"6472",246900,"oy_0.8",0,"Yield Profile","0.8",0
"6473",247000,"oy_0.8",0,"Yield Profile","0.8",0
"6474",247100,"oy_0.8",0,"Yield Profile","0.8",0
"6475",247200,"oy_0.8",0,"Yield Profile","0.8",0
"6476",247300,"oy_0.8",0,"Yield Profile","0.8",0
"6477",247400,"oy_0.8",0,"Yield Profile","0.8",0
"6478",247500,"oy_0.8",0,"Yield Profile","0.8",0
"6479",247600,"oy_0.8",0,"Yield Profile","0.8",0
"6480",247700,"oy_0.8",0,"Yield Profile","0.8",0
"6481",247800,"oy_0.8",0,"Yield Profile","0.8",0
"6482",247900,"oy_0.8",0,"Yield Profile","0.8",0
"6483",248000,"oy_0.8",0,"Yield Profile","0.8",0
"6484",248100,"oy_0.8",0,"Yield Profile","0.8",0
"6485",248200,"oy_0.8",0,"Yield Profile","0.8",0
"6486",248300,"oy_0.8",0,"Yield Profile","0.8",0
"6487",248400,"oy_0.8",0,"Yield Profile","0.8",0
"6488",248500,"oy_0.8",0,"Yield Profile","0.8",0
"6489",248600,"oy_0.8",0,"Yield Profile","0.8",0
"6490",248700,"oy_0.8",0,"Yield Profile","0.8",0
"6491",248800,"oy_0.8",0,"Yield Profile","0.8",0
"6492",248900,"oy_0.8",0,"Yield Profile","0.8",0
"6493",249000,"oy_0.8",0,"Yield Profile","0.8",0
"6494",249100,"oy_0.8",0,"Yield Profile","0.8",0
"6495",249200,"oy_0.8",0,"Yield Profile","0.8",0
"6496",249300,"oy_0.8",0,"Yield Profile","0.8",0
"6497",249400,"oy_0.8",0,"Yield Profile","0.8",0
"6498",249500,"oy_0.8",0,"Yield Profile","0.8",0
"6499",249600,"oy_0.8",0,"Yield Profile","0.8",0
"6500",249700,"oy_0.8",0,"Yield Profile","0.8",0
"6501",249800,"oy_0.8",0,"Yield Profile","0.8",0
"6502",249900,"oy_0.8",0,"Yield Profile","0.8",0
"6503",250000,"oy_0.8",0,"Yield Profile","0.8",0
"6504",250100,"oy_0.8",0,"Yield Profile","0.8",0
"6505",250200,"oy_0.8",0,"Yield Profile","0.8",0
"6506",250300,"oy_0.8",0,"Yield Profile","0.8",0
"6507",250400,"oy_0.8",0,"Yield Profile","0.8",0
"6508",250500,"oy_0.8",0,"Yield Profile","0.8",0
"6509",250600,"oy_0.8",0,"Yield Profile","0.8",0
"6510",250700,"oy_0.8",0,"Yield Profile","0.8",0
"6511",250800,"oy_0.8",0,"Yield Profile","0.8",0
"6512",250900,"oy_0.8",0,"Yield Profile","0.8",0
"6513",251000,"oy_0.8",0,"Yield Profile","0.8",0
"6514",251100,"oy_0.8",0,"Yield Profile","0.8",0
"6515",251200,"oy_0.8",0,"Yield Profile","0.8",0
"6516",251300,"oy_0.8",0,"Yield Profile","0.8",0
"6517",251400,"oy_0.8",0,"Yield Profile","0.8",0
"6518",251500,"oy_0.8",0,"Yield Profile","0.8",0
"6519",251600,"oy_0.8",0,"Yield Profile","0.8",0
"6520",251700,"oy_0.8",0,"Yield Profile","0.8",0
"6521",251800,"oy_0.8",0,"Yield Profile","0.8",0
"6522",251900,"oy_0.8",0,"Yield Profile","0.8",0
"6523",252000,"oy_0.8",0,"Yield Profile","0.8",0
"6524",252100,"oy_0.8",0,"Yield Profile","0.8",0
"6525",252200,"oy_0.8",0,"Yield Profile","0.8",0
"6526",252300,"oy_0.8",0,"Yield Profile","0.8",0
"6527",252400,"oy_0.8",0,"Yield Profile","0.8",0
"6528",252500,"oy_0.8",0,"Yield Profile","0.8",0
"6529",252600,"oy_0.8",0,"Yield Profile","0.8",0
"6530",252700,"oy_0.8",0,"Yield Profile","0.8",0
"6531",252800,"oy_0.8",0,"Yield Profile","0.8",0
"6532",252900,"oy_0.8",0,"Yield Profile","0.8",0
"6533",253000,"oy_0.8",0,"Yield Profile","0.8",0
"6534",253100,"oy_0.8",0,"Yield Profile","0.8",0
"6535",253200,"oy_0.8",0,"Yield Profile","0.8",0
"6536",253300,"oy_0.8",0,"Yield Profile","0.8",0
"6537",253400,"oy_0.8",0,"Yield Profile","0.8",0
"6538",253500,"oy_0.8",0,"Yield Profile","0.8",0
"6539",253600,"oy_0.8",0,"Yield Profile","0.8",0
"6540",253700,"oy_0.8",0,"Yield Profile","0.8",0
"6541",253800,"oy_0.8",0,"Yield Profile","0.8",0
"6542",253900,"oy_0.8",0,"Yield Profile","0.8",0
"6543",254000,"oy_0.8",0,"Yield Profile","0.8",0
"6544",254100,"oy_0.8",0,"Yield Profile","0.8",0
"6545",254200,"oy_0.8",0,"Yield Profile","0.8",0
"6546",254300,"oy_0.8",0,"Yield Profile","0.8",0
"6547",254400,"oy_0.8",0,"Yield Profile","0.8",0
"6548",254500,"oy_0.8",0,"Yield Profile","0.8",0
"6549",254600,"oy_0.8",0,"Yield Profile","0.8",0
"6550",254700,"oy_0.8",0,"Yield Profile","0.8",0
"6551",254800,"oy_0.8",0,"Yield Profile","0.8",0
"6552",254900,"oy_0.8",0,"Yield Profile","0.8",0
"6553",255000,"oy_0.8",0,"Yield Profile","0.8",0
"6554",255100,"oy_0.8",0,"Yield Profile","0.8",0
"6555",255200,"oy_0.8",0,"Yield Profile","0.8",0
"6556",255300,"oy_0.8",0,"Yield Profile","0.8",0
"6557",255400,"oy_0.8",0,"Yield Profile","0.8",0
"6558",255500,"oy_0.8",0,"Yield Profile","0.8",0
"6559",255600,"oy_0.8",0,"Yield Profile","0.8",0
"6560",255700,"oy_0.8",0,"Yield Profile","0.8",0
"6561",255800,"oy_0.8",0,"Yield Profile","0.8",0
"6562",255900,"oy_0.8",0,"Yield Profile","0.8",0
"6563",256000,"oy_0.8",0,"Yield Profile","0.8",0
"6564",256100,"oy_0.8",0,"Yield Profile","0.8",0
"6565",256200,"oy_0.8",0,"Yield Profile","0.8",0
"6566",256300,"oy_0.8",0,"Yield Profile","0.8",0
"6567",256400,"oy_0.8",0,"Yield Profile","0.8",0
"6568",256500,"oy_0.8",0,"Yield Profile","0.8",0
"6569",256600,"oy_0.8",0,"Yield Profile","0.8",0
"6570",256700,"oy_0.8",0,"Yield Profile","0.8",0
"6571",256800,"oy_0.8",0,"Yield Profile","0.8",0
"6572",256900,"oy_0.8",0,"Yield Profile","0.8",0
"6573",257000,"oy_0.8",0,"Yield Profile","0.8",0
"6574",257100,"oy_0.8",0,"Yield Profile","0.8",0
"6575",257200,"oy_0.8",0,"Yield Profile","0.8",0
"6576",257300,"oy_0.8",0,"Yield Profile","0.8",0
"6577",257400,"oy_0.8",0,"Yield Profile","0.8",0
"6578",257500,"oy_0.8",0,"Yield Profile","0.8",0
"6579",257600,"oy_0.8",0,"Yield Profile","0.8",0
"6580",257700,"oy_0.8",0,"Yield Profile","0.8",0
"6581",257800,"oy_0.8",0,"Yield Profile","0.8",0
"6582",257900,"oy_0.8",0,"Yield Profile","0.8",0
"6583",258000,"oy_0.8",0,"Yield Profile","0.8",0
"6584",258100,"oy_0.8",0,"Yield Profile","0.8",0
"6585",258200,"oy_0.8",0,"Yield Profile","0.8",0
"6586",258300,"oy_0.8",0,"Yield Profile","0.8",0
"6587",258400,"oy_0.8",0,"Yield Profile","0.8",0
"6588",258500,"oy_0.8",0,"Yield Profile","0.8",0
"6589",258600,"oy_0.8",0,"Yield Profile","0.8",0
"6590",258700,"oy_0.8",0,"Yield Profile","0.8",0
"6591",258800,"oy_0.8",0,"Yield Profile","0.8",0
"6592",258900,"oy_0.8",0,"Yield Profile","0.8",0
"6593",259000,"oy_0.8",0,"Yield Profile","0.8",0
"6594",259100,"oy_0.8",0,"Yield Profile","0.8",0
"6595",259200,"oy_0.8",0,"Yield Profile","0.8",0
"6596",259300,"oy_0.8",0,"Yield Profile","0.8",0
"6597",259400,"oy_0.8",0,"Yield Profile","0.8",0
"6598",259500,"oy_0.8",0,"Yield Profile","0.8",0
"6599",259600,"oy_0.8",0,"Yield Profile","0.8",0
"6600",259700,"oy_0.8",0,"Yield Profile","0.8",0
"6601",259800,"oy_0.8",0,"Yield Profile","0.8",0
"6602",259900,"oy_0.8",0,"Yield Profile","0.8",0
"6603",260000,"oy_0.8",0,"Yield Profile","0.8",0
"6604",260100,"oy_0.8",0,"Yield Profile","0.8",0
"6605",260200,"oy_0.8",0,"Yield Profile","0.8",0
"6606",260300,"oy_0.8",0,"Yield Profile","0.8",0
"6607",260400,"oy_0.8",0,"Yield Profile","0.8",0
"6608",260500,"oy_0.8",0,"Yield Profile","0.8",0
"6609",260600,"oy_0.8",0,"Yield Profile","0.8",0
"6610",260700,"oy_0.8",0,"Yield Profile","0.8",0
"6611",260800,"oy_0.8",0,"Yield Profile","0.8",0
"6612",260900,"oy_0.8",0,"Yield Profile","0.8",0
"6613",261000,"oy_0.8",0,"Yield Profile","0.8",0
"6614",261100,"oy_0.8",0,"Yield Profile","0.8",0
"6615",261200,"oy_0.8",0,"Yield Profile","0.8",0
"6616",261300,"oy_0.8",0,"Yield Profile","0.8",0
"6617",261400,"oy_0.8",0,"Yield Profile","0.8",0
"6618",261500,"oy_0.8",0,"Yield Profile","0.8",0
"6619",261600,"oy_0.8",0,"Yield Profile","0.8",0
"6620",261700,"oy_0.8",0,"Yield Profile","0.8",0
"6621",261800,"oy_0.8",0,"Yield Profile","0.8",0
"6622",261900,"oy_0.8",0,"Yield Profile","0.8",0
"6623",262000,"oy_0.8",0,"Yield Profile","0.8",0
"6624",262100,"oy_0.8",0,"Yield Profile","0.8",0
"6625",262200,"oy_0.8",0,"Yield Profile","0.8",0
"6626",262300,"oy_0.8",0,"Yield Profile","0.8",0
"6627",262400,"oy_0.8",0,"Yield Profile","0.8",0
"6628",262500,"oy_0.8",0,"Yield Profile","0.8",0
"6629",262600,"oy_0.8",0,"Yield Profile","0.8",0
"6630",262700,"oy_0.8",0,"Yield Profile","0.8",0
"6631",262800,"oy_0.8",0,"Yield Profile","0.8",0
"6632",262900,"oy_0.8",0,"Yield Profile","0.8",0
"6633",263000,"oy_0.8",0,"Yield Profile","0.8",0
"6634",263100,"oy_0.8",0,"Yield Profile","0.8",0
"6635",263200,"oy_0.8",0,"Yield Profile","0.8",0
"6636",263300,"oy_0.8",0,"Yield Profile","0.8",0
"6637",263400,"oy_0.8",0,"Yield Profile","0.8",0
"6638",263500,"oy_0.8",0,"Yield Profile","0.8",0
"6639",263600,"oy_0.8",0,"Yield Profile","0.8",0
"6640",263700,"oy_0.8",0,"Yield Profile","0.8",0
"6641",263800,"oy_0.8",0,"Yield Profile","0.8",0
"6642",263900,"oy_0.8",0,"Yield Profile","0.8",0
"6643",264000,"oy_0.8",0,"Yield Profile","0.8",0
"6644",264100,"oy_0.8",0,"Yield Profile","0.8",0
"6645",264200,"oy_0.8",0,"Yield Profile","0.8",0
"6646",264300,"oy_0.8",0,"Yield Profile","0.8",0
"6647",264400,"oy_0.8",0,"Yield Profile","0.8",0
"6648",264500,"oy_0.8",0,"Yield Profile","0.8",0
"6649",264600,"oy_0.8",0,"Yield Profile","0.8",0
"6650",264700,"oy_0.8",0,"Yield Profile","0.8",0
"6651",264800,"oy_0.8",0,"Yield Profile","0.8",0
"6652",264900,"oy_0.8",0,"Yield Profile","0.8",0
"6653",265000,"oy_0.8",0,"Yield Profile","0.8",0
"6654",265100,"oy_0.8",0,"Yield Profile","0.8",0
"6655",265200,"oy_0.8",0,"Yield Profile","0.8",0
"6656",265300,"oy_0.8",0,"Yield Profile","0.8",0
"6657",265400,"oy_0.8",0,"Yield Profile","0.8",0
"6658",265500,"oy_0.8",0,"Yield Profile","0.8",0
"6659",265600,"oy_0.8",0,"Yield Profile","0.8",0
"6660",265700,"oy_0.8",0,"Yield Profile","0.8",0
"6661",265800,"oy_0.8",0,"Yield Profile","0.8",0
"6662",265900,"oy_0.8",0,"Yield Profile","0.8",0
"6663",266000,"oy_0.8",0,"Yield Profile","0.8",0
"6664",266100,"oy_0.8",0,"Yield Profile","0.8",0
"6665",266200,"oy_0.8",0,"Yield Profile","0.8",0
"6666",266300,"oy_0.8",0,"Yield Profile","0.8",0
"6667",266400,"oy_0.8",0,"Yield Profile","0.8",0
"6668",266500,"oy_0.8",0,"Yield Profile","0.8",0
"6669",266600,"oy_0.8",0,"Yield Profile","0.8",0
"6670",266700,"oy_0.8",0,"Yield Profile","0.8",0
"6671",266800,"oy_0.8",0,"Yield Profile","0.8",0
"6672",266900,"oy_0.8",0,"Yield Profile","0.8",0
"6673",267000,"oy_0.8",0,"Yield Profile","0.8",0
"6674",267100,"oy_0.8",0,"Yield Profile","0.8",0
"6675",267200,"oy_0.8",0,"Yield Profile","0.8",0
"6676",267300,"oy_0.8",0,"Yield Profile","0.8",0
"6677",267400,"oy_0.8",0,"Yield Profile","0.8",0
"6678",267500,"oy_0.8",0,"Yield Profile","0.8",0
"6679",267600,"oy_0.8",0,"Yield Profile","0.8",0
"6680",267700,"oy_0.8",0,"Yield Profile","0.8",0
"6681",267800,"oy_0.8",0,"Yield Profile","0.8",0
"6682",267900,"oy_0.8",0,"Yield Profile","0.8",0
"6683",268000,"oy_0.8",0,"Yield Profile","0.8",0
"6684",268100,"oy_0.8",0,"Yield Profile","0.8",0
"6685",268200,"oy_0.8",0,"Yield Profile","0.8",0
"6686",268300,"oy_0.8",0,"Yield Profile","0.8",0
"6687",268400,"oy_0.8",0,"Yield Profile","0.8",0
"6688",268500,"oy_0.8",0,"Yield Profile","0.8",0
"6689",268600,"oy_0.8",0,"Yield Profile","0.8",0
"6690",268700,"oy_0.8",0,"Yield Profile","0.8",0
"6691",268800,"oy_0.8",0,"Yield Profile","0.8",0
"6692",268900,"oy_0.8",0,"Yield Profile","0.8",0
"6693",269000,"oy_0.8",0,"Yield Profile","0.8",0
"6694",269100,"oy_0.8",0,"Yield Profile","0.8",0
"6695",269200,"oy_0.8",0,"Yield Profile","0.8",0
"6696",269300,"oy_0.8",0,"Yield Profile","0.8",0
"6697",269400,"oy_0.8",0,"Yield Profile","0.8",0
"6698",269500,"oy_0.8",0,"Yield Profile","0.8",0
"6699",269600,"oy_0.8",0,"Yield Profile","0.8",0
"6700",269700,"oy_0.8",0,"Yield Profile","0.8",0
"6701",269800,"oy_0.8",0,"Yield Profile","0.8",0
"6702",269900,"oy_0.8",0,"Yield Profile","0.8",0
"6703",270000,"oy_0.8",0,"Yield Profile","0.8",0
"6704",270100,"oy_0.8",0,"Yield Profile","0.8",0
"6705",270200,"oy_0.8",0,"Yield Profile","0.8",0
"6706",270300,"oy_0.8",0,"Yield Profile","0.8",0
"6707",270400,"oy_0.8",0,"Yield Profile","0.8",0
"6708",270500,"oy_0.8",0,"Yield Profile","0.8",0
"6709",270600,"oy_0.8",0,"Yield Profile","0.8",0
"6710",270700,"oy_0.8",0,"Yield Profile","0.8",0
"6711",270800,"oy_0.8",0,"Yield Profile","0.8",0
"6712",270900,"oy_0.8",0,"Yield Profile","0.8",0
"6713",271000,"oy_0.8",0,"Yield Profile","0.8",0
"6714",271100,"oy_0.8",0,"Yield Profile","0.8",0
"6715",271200,"oy_0.8",0,"Yield Profile","0.8",0
"6716",271300,"oy_0.8",0,"Yield Profile","0.8",0
"6717",271400,"oy_0.8",0,"Yield Profile","0.8",0
"6718",271500,"oy_0.8",0,"Yield Profile","0.8",0
"6719",271600,"oy_0.8",0,"Yield Profile","0.8",0
"6720",271700,"oy_0.8",0,"Yield Profile","0.8",0
"6721",271800,"oy_0.8",0,"Yield Profile","0.8",0
"6722",271900,"oy_0.8",0,"Yield Profile","0.8",0
"6723",272000,"oy_0.8",0,"Yield Profile","0.8",0
"6724",272100,"oy_0.8",0,"Yield Profile","0.8",0
"6725",272200,"oy_0.8",0,"Yield Profile","0.8",0
"6726",272300,"oy_0.8",0,"Yield Profile","0.8",0
"6727",272400,"oy_0.8",0,"Yield Profile","0.8",0
"6728",272500,"oy_0.8",0,"Yield Profile","0.8",0
"6729",272600,"oy_0.8",0,"Yield Profile","0.8",0
"6730",272700,"oy_0.8",0,"Yield Profile","0.8",0
"6731",272800,"oy_0.8",0,"Yield Profile","0.8",0
"6732",272900,"oy_0.8",0,"Yield Profile","0.8",0
"6733",273000,"oy_0.8",0,"Yield Profile","0.8",0
"6734",273100,"oy_0.8",0,"Yield Profile","0.8",0
"6735",273200,"oy_0.8",0,"Yield Profile","0.8",0
"6736",273300,"oy_0.8",0,"Yield Profile","0.8",0
"6737",273400,"oy_0.8",0,"Yield Profile","0.8",0
"6738",273500,"oy_0.8",0,"Yield Profile","0.8",0
"6739",273600,"oy_0.8",0,"Yield Profile","0.8",0
"6740",273700,"oy_0.8",0,"Yield Profile","0.8",0
"6741",273800,"oy_0.8",0,"Yield Profile","0.8",0
"6742",273900,"oy_0.8",0,"Yield Profile","0.8",0
"6743",274000,"oy_0.8",0,"Yield Profile","0.8",0
"6744",274100,"oy_0.8",0,"Yield Profile","0.8",0
"6745",274200,"oy_0.8",0,"Yield Profile","0.8",0
"6746",274300,"oy_0.8",0,"Yield Profile","0.8",0
"6747",274400,"oy_0.8",0,"Yield Profile","0.8",0
"6748",274500,"oy_0.8",0,"Yield Profile","0.8",0
"6749",274600,"oy_0.8",0,"Yield Profile","0.8",0
"6750",274700,"oy_0.8",0,"Yield Profile","0.8",0
"6751",274800,"oy_0.8",0,"Yield Profile","0.8",0
"6752",274900,"oy_0.8",0,"Yield Profile","0.8",0
"6753",275000,"oy_0.8",0,"Yield Profile","0.8",0
"6754",275100,"oy_0.8",0,"Yield Profile","0.8",0
"6755",275200,"oy_0.8",0,"Yield Profile","0.8",0
"6756",275300,"oy_0.8",0,"Yield Profile","0.8",0
"6757",275400,"oy_0.8",0,"Yield Profile","0.8",0
"6758",275500,"oy_0.8",0,"Yield Profile","0.8",0
"6759",275600,"oy_0.8",0,"Yield Profile","0.8",0
"6760",275700,"oy_0.8",0,"Yield Profile","0.8",0
"6761",275800,"oy_0.8",0,"Yield Profile","0.8",0
"6762",275900,"oy_0.8",0,"Yield Profile","0.8",0
"6763",276000,"oy_0.8",0,"Yield Profile","0.8",0
"6764",276100,"oy_0.8",0,"Yield Profile","0.8",0
"6765",276200,"oy_0.8",0,"Yield Profile","0.8",0
"6766",276300,"oy_0.8",0,"Yield Profile","0.8",0
"6767",276400,"oy_0.8",0,"Yield Profile","0.8",0
"6768",276500,"oy_0.8",0,"Yield Profile","0.8",0
"6769",276600,"oy_0.8",0,"Yield Profile","0.8",0
"6770",276700,"oy_0.8",0,"Yield Profile","0.8",0
"6771",276800,"oy_0.8",0,"Yield Profile","0.8",0
"6772",276900,"oy_0.8",0,"Yield Profile","0.8",0
"6773",277000,"oy_0.8",0,"Yield Profile","0.8",0
"6774",277100,"oy_0.8",0,"Yield Profile","0.8",0
"6775",277200,"oy_0.8",0,"Yield Profile","0.8",0
"6776",277300,"oy_0.8",0,"Yield Profile","0.8",0
"6777",277400,"oy_0.8",0,"Yield Profile","0.8",0
"6778",277500,"oy_0.8",0,"Yield Profile","0.8",0
"6779",277600,"oy_0.8",0,"Yield Profile","0.8",0
"6780",277700,"oy_0.8",0,"Yield Profile","0.8",0
"6781",277800,"oy_0.8",0,"Yield Profile","0.8",0
"6782",277900,"oy_0.8",0,"Yield Profile","0.8",0
"6783",278000,"oy_0.8",0,"Yield Profile","0.8",0
"6784",278100,"oy_0.8",0,"Yield Profile","0.8",0
"6785",278200,"oy_0.8",0,"Yield Profile","0.8",0
"6786",278300,"oy_0.8",0,"Yield Profile","0.8",0
"6787",278400,"oy_0.8",0,"Yield Profile","0.8",0
"6788",278500,"oy_0.8",0,"Yield Profile","0.8",0
"6789",278600,"oy_0.8",0,"Yield Profile","0.8",0
"6790",278700,"oy_0.8",0,"Yield Profile","0.8",0
"6791",278800,"oy_0.8",0,"Yield Profile","0.8",0
"6792",278900,"oy_0.8",0,"Yield Profile","0.8",0
"6793",279000,"oy_0.8",0,"Yield Profile","0.8",0
"6794",279100,"oy_0.8",0,"Yield Profile","0.8",0
"6795",279200,"oy_0.8",0,"Yield Profile","0.8",0
"6796",279300,"oy_0.8",0,"Yield Profile","0.8",0
"6797",279400,"oy_0.8",0,"Yield Profile","0.8",0
"6798",279500,"oy_0.8",0,"Yield Profile","0.8",0
"6799",279600,"oy_0.8",0,"Yield Profile","0.8",0
"6800",279700,"oy_0.8",0,"Yield Profile","0.8",0
"6801",279800,"oy_0.8",0,"Yield Profile","0.8",0
"6802",279900,"oy_0.8",0,"Yield Profile","0.8",0
"6803",280000,"oy_0.8",0,"Yield Profile","0.8",0
"6804",280100,"oy_0.8",0,"Yield Profile","0.8",0
"6805",280200,"oy_0.8",0,"Yield Profile","0.8",0
"6806",280300,"oy_0.8",0,"Yield Profile","0.8",0
"6807",280400,"oy_0.8",0,"Yield Profile","0.8",0
"6808",280500,"oy_0.8",0,"Yield Profile","0.8",0
"6809",280600,"oy_0.8",0,"Yield Profile","0.8",0
"6810",280700,"oy_0.8",0,"Yield Profile","0.8",0
"6811",280800,"oy_0.8",0,"Yield Profile","0.8",0
"6812",280900,"oy_0.8",0,"Yield Profile","0.8",0
"6813",281000,"oy_0.8",0,"Yield Profile","0.8",0
"6814",281100,"oy_0.8",0,"Yield Profile","0.8",0
"6815",281200,"oy_0.8",0,"Yield Profile","0.8",0
"6816",281300,"oy_0.8",0,"Yield Profile","0.8",0
"6817",281400,"oy_0.8",0,"Yield Profile","0.8",0
"6818",281500,"oy_0.8",0,"Yield Profile","0.8",0
"6819",281600,"oy_0.8",0,"Yield Profile","0.8",0
"6820",281700,"oy_0.8",0,"Yield Profile","0.8",0
"6821",281800,"oy_0.8",0,"Yield Profile","0.8",0
"6822",281900,"oy_0.8",0,"Yield Profile","0.8",0
"6823",282000,"oy_0.8",0,"Yield Profile","0.8",0
"6824",282100,"oy_0.8",0,"Yield Profile","0.8",0
"6825",282200,"oy_0.8",0,"Yield Profile","0.8",0
"6826",282300,"oy_0.8",0,"Yield Profile","0.8",0
"6827",282400,"oy_0.8",0,"Yield Profile","0.8",0
"6828",282500,"oy_0.8",0,"Yield Profile","0.8",0
"6829",282600,"oy_0.8",0,"Yield Profile","0.8",0
"6830",282700,"oy_0.8",0,"Yield Profile","0.8",0
"6831",282800,"oy_0.8",0,"Yield Profile","0.8",0
"6832",282900,"oy_0.8",0,"Yield Profile","0.8",0
"6833",283000,"oy_0.8",0,"Yield Profile","0.8",0
"6834",283100,"oy_0.8",0,"Yield Profile","0.8",0
"6835",283200,"oy_0.8",0,"Yield Profile","0.8",0
"6836",283300,"oy_0.8",0,"Yield Profile","0.8",0
"6837",283400,"oy_0.8",0,"Yield Profile","0.8",0
"6838",283500,"oy_0.8",0,"Yield Profile","0.8",0
"6839",283600,"oy_0.8",0,"Yield Profile","0.8",0
"6840",283700,"oy_0.8",0,"Yield Profile","0.8",0
"6841",283800,"oy_0.8",0,"Yield Profile","0.8",0
"6842",283900,"oy_0.8",0,"Yield Profile","0.8",0
"6843",284000,"oy_0.8",0,"Yield Profile","0.8",0
"6844",284100,"oy_0.8",0,"Yield Profile","0.8",0
"6845",284200,"oy_0.8",0,"Yield Profile","0.8",0
"6846",284300,"oy_0.8",0,"Yield Profile","0.8",0
"6847",284400,"oy_0.8",0,"Yield Profile","0.8",0
"6848",284500,"oy_0.8",0,"Yield Profile","0.8",0
"6849",284600,"oy_0.8",0,"Yield Profile","0.8",0
"6850",284700,"oy_0.8",0,"Yield Profile","0.8",0
"6851",284800,"oy_0.8",0,"Yield Profile","0.8",0
"6852",284900,"oy_0.8",0,"Yield Profile","0.8",0
"6853",285000,"oy_0.8",0,"Yield Profile","0.8",0
"6854",285100,"oy_0.8",0,"Yield Profile","0.8",0
"6855",285200,"oy_0.8",0,"Yield Profile","0.8",0
"6856",285300,"oy_0.8",0,"Yield Profile","0.8",0
"6857",285400,"oy_0.8",0,"Yield Profile","0.8",0
"6858",285500,"oy_0.8",0,"Yield Profile","0.8",0
"6859",285600,"oy_0.8",0,"Yield Profile","0.8",0
"6860",285700,"oy_0.8",0,"Yield Profile","0.8",0
"6861",285800,"oy_0.8",0,"Yield Profile","0.8",0
"6862",285900,"oy_0.8",0,"Yield Profile","0.8",0
"6863",286000,"oy_0.8",0,"Yield Profile","0.8",0
"6864",286100,"oy_0.8",0,"Yield Profile","0.8",0
"6865",286200,"oy_0.8",0,"Yield Profile","0.8",0
"6866",286300,"oy_0.8",0,"Yield Profile","0.8",0
"6867",286400,"oy_0.8",0,"Yield Profile","0.8",0
"6868",286500,"oy_0.8",0,"Yield Profile","0.8",0
"6869",286600,"oy_0.8",0,"Yield Profile","0.8",0
"6870",286700,"oy_0.8",0,"Yield Profile","0.8",0
"6871",286800,"oy_0.8",0,"Yield Profile","0.8",0
"6872",286900,"oy_0.8",0,"Yield Profile","0.8",0
"6873",287000,"oy_0.8",0,"Yield Profile","0.8",0
"6874",287100,"oy_0.8",0,"Yield Profile","0.8",0
"6875",287200,"oy_0.8",0,"Yield Profile","0.8",0
"6876",287300,"oy_0.8",0,"Yield Profile","0.8",0
"6877",287400,"oy_0.8",0,"Yield Profile","0.8",0
"6878",287500,"oy_0.8",0,"Yield Profile","0.8",0
"6879",287600,"oy_0.8",0,"Yield Profile","0.8",0
"6880",287700,"oy_0.8",0,"Yield Profile","0.8",0
