"beta","e0","lnalpha","sigma"
0.143218574433664,0.27434933499357,1.61425109234874,0.346603332137227
0.138617701272661,0.0483031600273001,1.56392455789339,0.442301712744992
0.224513880798748,-0.169097239118127,2.14016741672191,0.468419060609806
0.156601034906402,0.0889599298068428,1.73517190081915,0.423198291102861
0.225027869097255,0.00113769141495956,2.17623977451669,0.356933448998773
0.195188976314726,-0.0071767594267744,2.01159615360239,0.356040124156103
0.21193372757123,0.204160122198453,2.15609452429008,0.346398250934825
0.16129074088592,0.0951651566191702,1.73198456077642,0.442391691522759
0.182135273651378,0.377866540111575,1.90653478943813,0.365321772988288
0.211640319884417,-0.202023582648751,2.09879675907891,0.354421014643249
0.154797748643213,0.0548574363528244,1.61596750792638,0.414588586045751
0.167450118342821,-0.320492190722364,1.67745986076962,0.447820204908539
0.196453011982806,0.135817511370953,1.98552540135605,0.37013493822096
0.165066497743211,-0.0410620004205678,1.65008236978822,0.46195140818164
0.207910749394853,-0.216821151290838,2.12769592985891,0.424714621812683
0.131081474805094,-0.213774458506798,1.42005443856102,0.374752306706799
0.179836489463956,-0.042233355122591,1.86631543557924,0.414275434055901
0.13146827110721,0.232872636540668,1.55827282684898,0.394500247678544
0.24713194035407,0.159427164350427,2.26206208481734,0.450486616341085
0.237332438575715,-0.0120489566721555,2.28420149942968,0.370305782701648
0.174305833195345,-0.20890027119414,1.77699716851214,0.461494096618772
0.164441212177617,0.0677995248324383,1.80858129121962,0.392456834778322
0.167437053593518,0.269155178384373,1.86842866038026,0.335410490875863
0.191919472379854,-0.151893664589166,2.07249528886746,0.425162120581319
0.206828831204876,-0.0333101447544409,2.02535500002292,0.388989949147629
0.190023527254408,-0.261512070388759,1.93465203412801,0.409538441937498
0.167675858419351,-0.128159246434802,1.73291945863329,0.357841510517515
0.199742595844496,0.175698699560658,2.09208883098191,0.390818300699573
0.243727694712875,-0.32592163037221,2.28078679092356,0.474014312146788
0.255953060978971,-0.121101014791909,2.36770229084448,0.5275846039271
0.178038336342755,-0.112069066715065,1.86406778128309,0.386436865533521
0.183540424929822,0.0321884509347969,1.97825724044874,0.286302152497271
0.215633726563927,0.0281096158848758,1.99284834675888,0.373115785403058
0.194082665776738,-0.0750005325399102,2.07306293398492,0.476278188124239
0.212525252782925,-0.0320875103795804,2.06978174697222,0.421752085678654
0.184122909744095,-0.489285977833156,1.8548860921885,0.386290199477877
0.205792571061139,0.0666773731730838,1.97622641832395,0.530872954906425
0.154423691910334,-0.0912720444517599,1.63769847196709,0.326712494930948
0.15557652278938,-0.193306549295274,1.66342416286418,0.386035230566271
0.211404869747006,-0.160402814191139,2.08780775298482,0.340794242607974
0.15826643112158,0.133794010935732,1.64573180910032,0.384671808503993
0.179467847367332,-0.0630860678133349,1.75471702013927,0.393359136568809
0.190954652581436,-0.221812363598331,1.99678504377208,0.471048864365941
0.114907871119064,0.337998262611355,1.36396725320481,0.500128519577304
0.199147128541077,0.158385435061755,1.95869065562905,0.339121351005832
0.155395542233656,-0.00385306207631553,1.65895846519884,0.353458791327291
0.196616802593363,-0.109400417025138,1.86036950694374,0.458712032843352
0.198854607942495,0.0364854864750175,1.84496036002614,0.369598986406648
0.250431551853715,0.210579373865852,2.2931679467723,0.371931482827847
0.198702757138442,0.154548829119199,1.99022301027414,0.393243325328427
0.126226422500177,-0.0587780537727259,1.41936355011215,0.451095575539056
0.212019934386738,0.364765987968605,2.01953451171418,0.357688247173886
0.181992801881036,-0.41884243831084,1.86362274652288,0.336498022227074
0.202043793152411,-0.0917720131530116,2.1276373333792,0.365370328772447
0.189009739652715,0.118275353692771,1.90818080102211,0.316961394907579
0.199976837622959,0.0377921576705094,1.96806389392603,0.400598066251129
0.200131222005515,0.11082385741032,2.00827215815194,0.33631458962499
0.218528842872925,0.401391252170123,2.16529476630192,0.30156983747362
0.239502401349526,0.275110676576903,2.24811647211908,0.460604564388205
0.20559160099171,-0.229953077333091,2.10418982307639,0.382528667341898
0.180727460410109,0.0424996342891598,1.8126807698887,0.358608270704948
0.171050118866594,0.00144115565117292,1.85691966947413,0.456777392627934
0.173574832123849,0.058980126591187,1.75322889745254,0.400477904417622
0.177686736950116,0.0375980657890396,1.75110345526419,0.52422171234447
0.17118492506882,-0.0519418403484057,1.79933012312656,0.359746681231699
0.174765530280359,-0.0201415409053413,1.7710974702613,0.505145646679436
0.195058038029588,0.0143734119101139,1.89499978102732,0.428194537976558
0.191017306396499,0.101375641981353,1.88369718659086,0.382333664469953
0.131237281166414,-0.000418464580689282,1.60758458265003,0.497277110681637
0.213131876116414,0.254310574838999,2.02128352931075,0.395644259678558
0.159800767541877,-0.179217386009528,1.7260754732154,0.350587089549674
0.196444320268272,-0.0566125860287409,2.02177025682453,0.370781458699841
0.174844512456913,-0.0131463911246653,1.83444298299729,0.373616631282987
0.191069355759579,-0.150051198031598,1.81553152737362,0.380881393145775
0.188239467277909,-0.104894308222135,1.94893955685503,0.318521546405693
0.189722972423363,-0.015520408146434,1.85590315086608,0.395420568324791
0.206786313372108,-0.259186989797022,2.08965778720071,0.333588592788496
0.237519240127921,-0.23369129623904,2.35610363184448,0.360131806108257
0.197062604560402,0.00447031190175043,1.9147520759285,0.360774934538616
0.192244101497871,-0.0965505724803181,1.92007010439877,0.440708459933854
0.19243308791006,-0.143306415668526,2.01116933497499,0.318296764416353
0.214459696287921,0.15820070888527,2.18591894971276,0.429725863265607
0.115121894666231,0.0760927343201654,1.41220894486176,0.418063989042091
0.180047642003658,0.249860770953439,1.89780527253703,0.396255277914234
0.203714979466858,-0.234710388545641,1.98534562567773,0.500167770803946
0.168627084125841,-0.185013017518359,1.80950244306268,0.514892773742435
0.198989604683567,0.0645492769551327,1.90423336766064,0.355395659305621
0.131165066854225,0.106590894129009,1.60366482504165,0.433519463242235
0.132118427895513,0.214389962993694,1.60706290128705,0.392141991826627
0.151326055304336,-0.00743432389638454,1.5814325965947,0.41087634618829
0.187138686187407,-0.121238369428493,1.91699423006942,0.338612717560779
0.213950867829067,-0.456540139372056,1.98813932072859,0.450066587514944
0.204617784883391,0.172499784486608,2.03165140753948,0.337173374043972
0.176575427216608,0.193568265498844,1.88320865854286,0.372006398479267
0.165165586324074,0.0671078669468483,1.80031670537895,0.38751687382267
0.214962696052539,0.0523059110338737,2.12715194876584,0.3925531690983
0.175271643271314,-0.0444975114941284,1.90712054860063,0.379629398349326
0.152542664675962,-0.159159628936756,1.71070224010142,0.478686091681143
0.215917521654226,0.16398547635369,2.186338223055,0.438827405702507
0.155144494894081,-0.285788279775555,1.66065343316047,0.459764362118377
0.178420643347464,-0.404858499837343,1.89154564076188,0.406657519271246
0.221219165767796,0.101107303732714,2.29847469578462,0.460731129125
0.215540251009499,-0.17850369405806,2.1203818709718,0.348378474588888
0.215924287806172,0.0792564005104977,2.06269407406879,0.336692574185059
0.221239053637021,0.0435186686002991,2.21931859268111,0.414171147972428
0.157617274976813,-0.0989556674281968,1.71589883632873,0.345500337858829
0.240229259755221,-0.18634487516241,2.20394766996768,0.457225561914636
0.155846361574561,-0.121617446312707,1.70978694045803,0.38289701232944
0.199925573460941,0.229772262652205,1.90745484040873,0.447711147574386
0.209844858946795,-0.0224512502087351,2.00508318018857,0.322994814650097
0.224582470055042,-0.225559793871427,2.19485793238632,0.364770960048293
0.231907148579166,-0.0271672792413505,2.20300002762934,0.407092090432651
0.214046063509827,0.299213501402439,2.13221315410842,0.388318279372621
0.224198480441507,0.00242812418861976,2.18758901256013,0.3399273723366
0.209124345390384,-0.236307248177724,2.16465077700876,0.411579930030771
0.178170526191086,0.0270995743206431,1.85941180332631,0.426161792853329
0.150711141004856,0.0104114533910867,1.69433399979016,0.305757909261164
0.216211625714714,0.141079909758954,2.18687997822874,0.367618295305891
0.175913321141712,0.143961877694614,1.81690528789277,0.325063023847986
0.158081212936522,0.0600295226550874,1.61012857660014,0.472556857649881
0.222105217717654,0.264098355593455,2.32130023569339,0.422639689296753
0.173414944476685,-0.0734336853844214,1.81221160669909,0.403791211375395
0.169150219690655,0.194671847367599,1.76079548215726,0.482575432360509
0.207966880813087,-0.120227103735935,2.06737599647411,0.338264833671186
0.160053704237596,0.197418876349094,1.8123274028054,0.461921877647931
0.19121467705492,0.159919365852766,2.02923550770552,0.439428971384336
0.134558817538172,-0.408911518905368,1.48782046664344,0.405431468135098
0.143780539909472,0.0307186772692504,1.4909854990061,0.456178162911152
0.129683058508616,0.353434029287324,1.49472804166239,0.327656640503605
0.125670595532704,0.0186539663011598,1.49616462479317,0.386916902929662
0.213600958068902,-0.211355724589475,2.13451621106843,0.573218230982538
0.175633220517193,-0.038113333872807,1.80651455779676,0.379801814885145
0.199249333926913,0.0165386177433774,2.03413576532425,0.445996399095723
0.196391489949656,0.328566251661962,1.98341140424469,0.447241765969497
0.15675196248498,-0.0946610602256556,1.60797889303674,0.402054955129043
0.200039823977708,-0.204254048693085,1.91812373301911,0.368015059591475
0.21052227706229,-0.227919802771689,2.22585703057137,0.438142641040104
0.151789416659213,-0.200459776030527,1.78197563649276,0.562740816089864
0.25987439788271,-0.188621061886074,2.40764486297322,0.690011086151255
0.164646063022424,-0.162605357957682,1.5731893678166,0.358521674052441
0.168856608997523,0.395833260756359,1.79254102132527,0.417287081560448
0.212188779042295,0.272875882374868,2.08484261306096,0.366081309438523
0.229741640923355,-0.0914192444841802,2.18350805043565,0.377378504918309
0.17810929422318,0.154117456704702,1.84319705120912,0.349367778512594
0.196972573475593,-0.0174191727046589,1.9662422585012,0.354854125449758
0.21506521125921,0.322316057818071,2.24206425187588,0.402929479682574
0.175026344680202,-0.0358235597820113,1.85364129746824,0.323437200537682
0.156873933107131,0.164309958635916,1.62425939137964,0.41322587619157
0.20532318399941,0.158735582318457,2.1131607248492,0.345643218686824
0.181432899347606,-0.331196008525756,1.86735608959103,0.466919338448149
0.188867731110242,-0.214453718206176,1.95583921744471,0.358860539521954
0.159205712941338,0.182420389709974,1.80071242943742,0.39082214756337
0.207576907800468,-0.0811606616570044,2.12548386216841,0.410064770858472
0.15051053031102,-0.205092004683226,1.62773361177105,0.381341228588691
0.209742895734155,-0.370955690734958,2.06668255657432,0.385521780303042
0.26586884637472,-0.0821631589640579,2.39783747332362,0.418929490652608
0.2026631984262,0.0850365771010551,2.16434664575428,0.415970172058969
0.203820666626285,-0.402901838926615,2.08720137305333,0.378721051371143
0.164883814682376,0.133305153413118,1.82454475523311,0.477255050597996
0.174571518423488,-0.248506778065546,1.83478585061316,0.296983553597432
0.195421488659194,0.123265464910092,1.94295548921663,0.329094126020159
0.204427663629625,-0.261586879173727,2.04207575084125,0.321706302264093
0.190506420471062,0.148432681996568,1.89103479151055,0.417760174891211
0.208710589204064,0.210775623257329,2.04024501526434,0.443250753845179
0.165271975051796,-0.153507503982209,1.77679415328692,0.500962224947209
0.255324381016123,0.066100903556347,2.39666081356834,0.413051184325797
0.0980921270445191,-0.0391609951493385,1.26605123535572,0.354111562047707
0.216280109368842,0.189619458427168,2.17314418528969,0.381988236813759
0.191801416142943,0.106467799016475,1.85613581653559,0.366590019132812
0.149091089077513,-0.0592390873988904,1.57459555383746,0.371563284295626
0.193741095890813,0.233175942408854,2.03614687971283,0.447973480513996
0.199033877687755,0.257117848341399,1.9958070493155,0.407528078801307
0.150908415707606,0.0686492249924497,1.71525278317978,0.40546661404744
0.188086768916958,0.0672214118918614,2.02076823188004,0.343382631845795
0.201605197226433,0.0616491722321936,2.04467962832948,0.445176851447466
0.21487805750241,-0.338966453693491,2.15246145749361,0.437036956277883
0.211423534745641,0.275532935868759,2.03495330248965,0.321449861687082
0.192977706528315,-0.142299764530809,1.91851896649789,0.396341464029095
0.152782433256549,0.0298467618118394,1.67341205828105,0.391514658776775
0.154442699847659,0.324589091161059,1.63391733799536,0.370025977602388
0.176203933252683,-0.080851906764402,1.85734650726669,0.347974549683439
0.204662155830652,-0.09880336368321,1.97104142258644,0.355048238701392
0.22901879695492,-0.0605049953545997,2.27049372391557,0.34626478428108
0.200435538747909,0.230086585935591,2.14463645930897,0.407491656849715
0.199737860439637,-0.340810694707139,1.97749604786191,0.382141100825809
0.118712036635557,-0.24575134628351,1.44884908570912,0.560859416930456
0.230602936867139,-0.137639746522398,2.20190977462886,0.470281326937376
0.236175860179993,0.184375801888768,2.3489006092258,0.436329015456553
0.147773924121408,-0.252955376982158,1.6712041276474,0.396051761398806
0.221887111170925,-0.0348608057144014,2.09023241342351,0.365496393669999
0.175429071037465,0.134569174502786,1.73888176760921,0.413559243268099
0.19016747205743,-0.0352403383993648,1.86693752671604,0.379404220126312
0.177395668998726,0.400740756431604,1.87280647157928,0.390851184990879
0.180818358336302,-0.110803394856101,1.89328285353278,0.37182770201575
0.144277123234983,-0.226712659741908,1.67607060044015,0.33429725872451
0.210475595834205,-0.166610526816111,1.98681608967399,0.460759194291594
0.193903265905381,-0.0982296872827851,1.90420463850967,0.518204177789924
0.179075833404005,-0.167154416920555,1.86043846837686,0.361157702236126
0.144619485237611,-0.114669551728422,1.50372551986689,0.431868452923344
0.179399585716527,-0.0635589698574947,1.89498046141151,0.344157446239552
0.192968263944005,0.0146445397422585,1.89598007894701,0.409909462122646
0.199564688957559,-0.0617874097374868,1.96142348970162,0.425166439973318
0.205355998969424,0.252673176132276,1.96043554324134,0.402608946313404
0.202241065889139,-0.112556670735886,1.96821315247743,0.408149517780071
0.16482020308015,-0.12509846577911,1.68115631018517,0.331080572150568
0.182031967940308,-0.177538637896459,1.94089670424823,0.367735844956071
0.171089316780612,0.102093246494301,1.79679122791936,0.398462631843016
0.19884358156385,-0.249948611517187,1.90820078534896,0.321000270826252
0.208001234606959,-0.115481274328412,2.11120484951929,0.349778975395144
0.212339987545248,0.119860517428336,2.05767903259273,0.342961073212647
0.207991866419821,-0.0539529697400739,1.95793724185601,0.435685672510535
0.194908963601831,-0.138216169887425,1.94114006377975,0.343205365386652
0.128717298563476,-0.13564954811224,1.52859230842796,0.476942523685004
0.175457244130033,-0.297254189361006,1.77149105883039,0.307030851501065
0.218350300350194,0.398966751150146,2.28537644571006,0.369906515763337
0.222608789303251,0.100331550311434,2.18278889803432,0.392705853771153
0.164799438129165,-0.146911261741709,1.66174642652106,0.466943900105461
0.266397374616131,0.078459095113316,2.38724832465237,0.401185036980957
0.247355350430902,-0.108736125045709,2.31664861120151,0.424656392859034
0.183881474075061,-0.0202029479344172,1.94189027186376,0.374891822921978
0.23536767856335,-0.0438084428890383,2.27495934865136,0.373804057156385
0.163020478557621,-0.255795026192531,1.69606022965952,0.318639696689489
0.154868920288591,-0.142938676853927,1.67885012498233,0.39594118247099
0.212590617118089,-0.280161916209091,2.00975594359775,0.399562090079465
0.174179061536531,0.0118492557253372,1.79854240855079,0.385923185659249
0.222976457337902,0.404205559201463,2.21856254660287,0.407662754071087
0.181799930750966,0.0688205405328254,1.88780076302835,0.35602336934034
0.201031844359156,0.156402998857216,2.06072887431863,0.314297001037598
0.181181992470991,-0.0201332852068952,1.68874018942989,0.460752666172518
0.201867768126388,0.0253789443141614,1.95174870312148,0.440186980177424
0.208945093123489,0.0552141907432531,2.18687817571241,0.342224729340382
0.185251995334882,0.258244093876615,1.95704446307766,0.404302479545337
0.200629855218679,0.100224336817849,2.07915080032196,0.424799725387598
